Flood_Event_ID,Facility_ID,Observation_Date,Day_Since_Event,Occupancy_Type,Foundation_Type,Gross_Floor_Area_m2,Peak_Inundation_Depth_above_Grade_m,Flood_Duration_hr,Flow_Velocity_m_per_s,Structural_Condition_Index,First_Floor_Elevation_above_Grade_m,Flood_Damage_Resistant_Materials_Share_pct,Contractor_Crew_Availability_pct,Utility_Service_Availability_pct,Drying_and_Cleanup_Progress_pct,Functional_Recovery_Ratio_pct
EVT02,FAC011,2024-09-09,10,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,51.5,94.7,80.6,94.01
EVT02,FAC011,2024-09-10,11,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,NaN,87.5,82.8,94.01
EVT02,FAC011,2024-09-11,12,School,Pile/Pier,3422.7,0.73,32.1,NaN,91.1,1.42,92.6,50.4,93.9,NaN,94.27
EVT02,FAC011,2024-09-12,13,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,60.2,87.2,91.6,95.44
EVT02,FAC011,2024-09-13,14,NaN,Pile/Pier,NaN,0.73,32.1,0.33,91.1,1.42,92.6,54.3,86.9,89.1,96.41
EVT02,FAC011,2024-09-14,15,NaN,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,56.8,97.2,93.5,97.01
EVT02,FAC011,2024-09-15,16,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,NaN,92.6,58.9,90.7,93.8,97.56
EVT02,FAC011,2024-09-16,17,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,61.6,90.8,NaN,97.56
EVT02,FAC011,2024-09-17,18,School,Pile/Pier,3422.7,0.73,NaN,0.33,91.1,1.42,92.6,59.7,92.1,97.9,98.6
EVT02,FAC011,2024-09-18,19,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,57.9,96.1,96.7,98.6
EVT02,FAC011,2024-09-19,20,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,NaN,92.6,56.5,93.8,100.0,99.68
EVT02,FAC011,2024-09-20,21,School,Pile/Pier,3422.7,0.73,NaN,NaN,91.1,1.42,92.6,57.9,89.6,100.0,99.68
EVT02,FAC011,2024-09-21,22,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,58.8,92.3,100.0,99.75
EVT02,FAC011,2024-09-22,23,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,NaN,62.0,77.9,NaN,100.0
EVT02,FAC011,2024-09-23,24,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,NaN,86.1,100.0,100.0
EVT02,FAC011,2024-09-24,25,School,Pile/Pier,3422.7,0.73,32.1,NaN,91.1,1.42,92.6,61.4,88.8,100.0,100.0
EVT02,FAC011,2024-09-25,26,NaN,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,63.1,86.6,100.0,100.0
EVT02,FAC011,2024-09-26,27,School,NaN,3422.7,NaN,32.1,0.33,91.1,1.42,NaN,63.6,NaN,100.0,100.0
EVT02,FAC011,2024-09-27,28,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,56.2,95.9,96.4,100.0
EVT02,FAC011,2024-09-28,29,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,57.7,86.9,96.0,100.0
EVT02,FAC011,2024-09-29,30,School,NaN,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,60.9,96.0,100.0,100.0
EVT02,FAC011,2024-09-30,31,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,NaN,NaN,96.1,100.0
EVT02,FAC011,2024-10-01,32,NaN,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,60.5,91.2,100.0,100.0
EVT02,FAC011,2024-10-02,33,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,55.8,90.6,94.5,100.0
EVT02,FAC011,2024-10-03,34,School,Pile/Pier,3422.7,0.73,32.1,0.33,91.1,1.42,92.6,61.4,96.1,100.0,100.0
EVT02,FAC012,2024-08-30,0,Healthcare,Pile/Pier,12015.9,NaN,31.0,NaN,82.0,1.42,38.0,6.6,62.0,20.3,71.0
EVT02,FAC012,2024-08-31,1,NaN,Pile/Pier,12015.9,1.56,31.0,NaN,82.0,1.42,38.0,15.1,NaN,24.3,71.0
EVT02,FAC012,2024-09-01,2,Healthcare,Pile/Pier,12015.9,1.56,NaN,0.41,82.0,1.42,38.0,18.6,66.4,NaN,71.0
EVT02,FAC012,2024-09-02,3,Healthcare,Pile/Pier,12015.9,NaN,31.0,0.41,82.0,1.42,38.0,24.1,NaN,29.8,71.05
EVT02,FAC012,2024-09-03,4,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,NaN,38.0,19.5,73.2,40.7,71.24
EVT02,FAC012,2024-09-04,5,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,31.3,80.7,NaN,71.24
EVT02,FAC012,2024-09-05,6,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,28.8,79.9,49.7,72.02
EVT02,FAC012,2024-09-06,7,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,37.1,78.9,46.7,72.02
EVT02,FAC012,2024-09-07,8,NaN,NaN,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,40.2,90.3,59.8,72.95
EVT02,FAC012,2024-09-08,9,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,50.1,93.7,61.8,74.95
EVT02,FAC012,2024-09-09,10,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,NaN,NaN,42.2,85.0,74.4,74.95
EVT02,FAC012,2024-09-10,11,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,NaN,38.0,NaN,92.2,72.3,76.72
EVT02,FAC012,2024-09-11,12,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,51.1,86.1,NaN,77.45
EVT02,FAC012,2024-09-12,13,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,54.5,85.4,82.5,77.45
EVT02,FAC012,2024-09-13,14,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,NaN,1.42,38.0,NaN,89.0,81.9,78.47
EVT02,FAC012,2024-09-14,15,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,57.4,87.2,80.3,79.61
EVT02,FAC012,2024-09-15,16,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,58.7,90.6,NaN,81.56
EVT02,FAC012,2024-09-16,17,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,60.0,93.1,91.3,82.98
EVT02,FAC012,2024-09-17,18,Healthcare,NaN,12015.9,1.56,31.0,NaN,82.0,1.42,38.0,56.1,87.5,93.0,83.63
EVT02,FAC012,2024-09-18,19,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,54.6,91.6,96.4,85.03
EVT02,FAC012,2024-09-19,20,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,59.8,NaN,NaN,85.78
EVT02,FAC012,2024-09-20,21,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,NaN,38.0,59.2,87.8,98.0,87.52
EVT02,FAC012,2024-09-21,22,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,65.2,87.7,94.1,87.52
EVT02,FAC012,2024-09-22,23,Healthcare,Pile/Pier,NaN,1.56,NaN,0.41,82.0,1.42,38.0,63.0,90.3,98.8,87.87
EVT02,FAC012,2024-09-23,24,NaN,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,65.3,88.7,94.1,87.87
EVT02,FAC012,2024-09-24,25,Healthcare,NaN,12015.9,1.56,31.0,0.41,82.0,1.42,NaN,NaN,NaN,99.9,88.1
EVT02,FAC012,2024-09-25,26,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,64.5,83.7,95.6,88.33
EVT02,FAC012,2024-09-26,27,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,59.0,88.0,100.0,88.33
EVT02,FAC012,2024-09-27,28,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,NaN,95.1,98.8,88.41
EVT02,FAC012,2024-09-28,29,Healthcare,Pile/Pier,NaN,1.56,31.0,0.41,82.0,1.42,38.0,60.2,93.2,99.2,88.45
EVT02,FAC012,2024-09-29,30,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,64.3,84.5,97.9,88.45
EVT02,FAC012,2024-09-30,31,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,61.4,84.9,99.6,90.12
EVT02,FAC012,2024-10-01,32,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,59.5,96.5,NaN,91.09
EVT02,FAC012,2024-10-02,33,NaN,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,1.42,38.0,59.8,90.1,97.6,91.81
EVT02,FAC012,2024-10-03,34,Healthcare,Pile/Pier,12015.9,1.56,31.0,0.41,82.0,NaN,38.0,61.0,96.0,100.0,92.36
EVT03,FAC013,2021-07-14,0,NaN,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,9.1,22.0,12.6,42.14
EVT03,FAC013,2021-07-15,1,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,13.1,29.7,16.7,43.11
EVT03,FAC013,2021-07-16,2,NaN,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,23.0,19.4,19.6,43.67
EVT03,FAC013,2021-07-17,3,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,NaN,0.16,36.9,24.6,27.1,14.3,43.77
EVT03,FAC013,2021-07-18,4,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,18.7,44.2,25.1,44.72
EVT03,FAC013,2021-07-19,5,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,27.2,NaN,23.1,44.99
EVT03,FAC013,2021-07-20,6,Retail,NaN,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,28.4,39.1,28.3,45.39
EVT03,FAC013,2021-07-21,7,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,42.0,49.4,39.6,46.95
EVT03,FAC013,2021-07-22,8,Retail,NaN,1133.9,2.91,72.2,0.95,NaN,0.16,NaN,44.9,48.0,41.8,48.39
EVT03,FAC013,2021-07-23,9,NaN,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,53.3,54.7,45.1,49.34
EVT03,FAC013,2021-07-24,10,NaN,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,NaN,49.9,60.2,48.9,49.44
EVT03,FAC013,2021-07-25,11,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,60.4,54.3,55.9,49.8
EVT03,FAC013,2021-07-26,12,Retail,Slab-on-grade,1133.9,NaN,72.2,0.95,89.6,0.16,36.9,57.4,63.7,57.9,51.44
EVT03,FAC013,2021-07-27,13,Retail,Slab-on-grade,NaN,2.91,72.2,0.95,89.6,0.16,36.9,NaN,60.6,62.9,51.76
EVT03,FAC013,2021-07-28,14,Retail,Slab-on-grade,1133.9,NaN,72.2,0.95,89.6,0.16,36.9,68.9,64.2,67.0,52.58
EVT03,FAC013,2021-07-29,15,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,67.2,66.5,69.2,53.15
EVT03,FAC013,2021-07-30,16,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,NaN,68.0,55.8,70.1,53.99
EVT03,FAC013,2021-07-31,17,Retail,NaN,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,77.5,NaN,74.0,56.84
EVT03,FAC013,2021-08-01,18,Retail,Slab-on-grade,NaN,2.91,72.2,NaN,89.6,0.16,NaN,NaN,NaN,78.5,58.27
EVT03,FAC013,2021-08-02,19,Retail,Slab-on-grade,NaN,2.91,72.2,NaN,89.6,NaN,36.9,80.2,59.6,74.2,60.38
EVT03,FAC013,2021-08-03,20,NaN,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,72.9,58.9,80.8,61.05
EVT03,FAC013,2021-08-04,21,Retail,NaN,1133.9,2.91,72.2,0.95,89.6,NaN,36.9,75.6,61.9,83.4,61.97
EVT03,FAC013,2021-08-05,22,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,73.3,65.0,81.9,62.25
EVT03,FAC013,2021-08-06,23,Retail,NaN,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,78.1,61.5,82.0,62.93
EVT03,FAC013,2021-08-07,24,Retail,Slab-on-grade,NaN,2.91,72.2,0.95,89.6,0.16,36.9,72.3,61.1,91.2,64.52
EVT03,FAC013,2021-08-08,25,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,78.0,63.7,91.3,65.04
EVT03,FAC013,2021-08-09,26,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,71.9,61.4,85.2,65.81
EVT03,FAC013,2021-08-10,27,NaN,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,79.3,63.1,87.3,66.04
EVT03,FAC013,2021-08-11,28,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,75.6,63.3,89.4,66.54
EVT03,FAC013,2021-08-12,29,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,79.8,69.3,84.5,67.67
EVT03,FAC013,2021-08-13,30,Retail,Slab-on-grade,1133.9,2.91,72.2,NaN,89.6,0.16,36.9,75.0,69.6,90.2,67.67
EVT03,FAC013,2021-08-14,31,Retail,Slab-on-grade,1133.9,2.91,NaN,0.95,89.6,0.16,36.9,78.7,59.1,87.6,67.67
EVT03,FAC013,2021-08-15,32,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,NaN,62.8,90.8,69.55
EVT03,FAC013,2021-08-16,33,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,89.6,0.16,36.9,74.7,63.9,91.0,70.42
EVT03,FAC013,2021-08-17,34,Retail,Slab-on-grade,1133.9,2.91,72.2,0.95,NaN,0.16,36.9,81.5,60.2,85.7,71.08
EVT03,FAC014,2021-07-14,0,Office,Slab-on-grade,4206.7,NaN,85.9,0.95,71.6,0.11,40.3,11.3,27.5,11.6,49.53
EVT03,FAC014,2021-07-15,1,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,NaN,0.11,40.3,13.2,31.6,9.8,49.53
EVT03,FAC014,2021-07-16,2,Office,NaN,4206.7,0.92,85.9,0.95,71.6,NaN,NaN,19.4,34.0,NaN,49.53
EVT03,FAC014,2021-07-17,3,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,24.4,38.4,NaN,49.53
EVT03,FAC014,2021-07-18,4,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,23.9,47.4,17.7,49.82
EVT03,FAC014,2021-07-19,5,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,30.1,38.5,21.1,49.82
EVT03,FAC014,2021-07-20,6,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,NaN,29.3,53.1,29.9,49.82
EVT03,FAC014,2021-07-21,7,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,32.3,52.7,35.2,49.82
EVT03,FAC014,2021-07-22,8,NaN,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,40.2,56.4,38.1,50.2
EVT03,FAC014,2021-07-23,9,Office,Slab-on-grade,4206.7,NaN,85.9,NaN,71.6,0.11,40.3,46.4,61.5,37.9,50.2
EVT03,FAC014,2021-07-24,10,Office,Slab-on-grade,4206.7,0.92,NaN,0.95,71.6,0.11,40.3,46.4,54.9,48.2,50.2
EVT03,FAC014,2021-07-25,11,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,51.5,59.3,50.2,50.2
EVT03,FAC014,2021-07-26,12,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,54.3,54.6,54.5,50.25
EVT03,FAC014,2021-07-27,13,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,55.3,51.5,62.8,50.59
EVT03,FAC014,2021-07-28,14,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,NaN,60.6,70.8,51.58
EVT03,FAC014,2021-07-29,15,Office,Slab-on-grade,4206.7,0.92,85.9,NaN,71.6,0.11,40.3,57.5,62.4,69.5,52.98
EVT03,FAC014,2021-07-30,16,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,NaN,63.4,75.9,55.37
EVT03,FAC014,2021-07-31,17,Office,Slab-on-grade,4206.7,0.92,85.9,NaN,71.6,0.11,40.3,63.7,58.8,77.4,55.71
EVT03,FAC014,2021-08-01,18,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,66.6,67.6,74.9,57.14
EVT03,FAC014,2021-08-02,19,Office,Slab-on-grade,4206.7,NaN,85.9,0.95,71.6,0.11,40.3,59.8,NaN,78.8,57.79
EVT03,FAC014,2021-08-03,20,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,59.1,NaN,NaN,58.75
EVT03,FAC014,2021-08-04,21,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,NaN,66.3,NaN,60.06
EVT03,FAC014,2021-08-05,22,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,68.6,NaN,85.5,61.53
EVT03,FAC014,2021-08-06,23,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,66.5,58.1,87.8,62.61
EVT03,FAC014,2021-08-07,24,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,NaN,0.11,40.3,72.2,57.6,86.8,64.25
EVT03,FAC014,2021-08-08,25,Office,Slab-on-grade,NaN,0.92,85.9,0.95,71.6,0.11,40.3,69.6,62.0,90.3,66.17
EVT03,FAC014,2021-08-09,26,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,71.6,62.1,87.6,66.47
EVT03,FAC014,2021-08-10,27,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,67.8,57.7,90.4,66.87
EVT03,FAC014,2021-08-11,28,NaN,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,68.6,58.0,89.0,66.87
EVT03,FAC014,2021-08-12,29,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,71.7,64.1,92.0,68.04
EVT03,FAC014,2021-08-13,30,Office,NaN,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,76.9,59.4,90.8,68.22
EVT03,FAC014,2021-08-14,31,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,40.3,76.4,63.4,89.8,68.67
EVT03,FAC014,2021-08-15,32,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,0.11,NaN,70.2,63.3,96.8,68.95
EVT03,FAC014,2021-08-16,33,Office,Slab-on-grade,4206.7,0.92,85.9,0.95,71.6,NaN,40.3,66.0,57.1,91.2,69.16
EVT03,FAC014,2021-08-17,34,Office,Slab-on-grade,4206.7,0.92,NaN,NaN,71.6,0.11,40.3,67.8,63.1,94.6,69.16
EVT03,FAC015,2021-07-14,0,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,7.4,35.1,11.5,44.29
EVT03,FAC015,2021-07-15,1,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,6.3,NaN,17.8,45.85
EVT03,FAC015,2021-07-16,2,Warehouse,Raised slab,9768.1,NaN,97.1,1.14,67.0,0.56,69.3,15.0,28.3,14.4,45.85
EVT03,FAC015,2021-07-17,3,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,NaN,69.3,19.0,26.9,13.3,45.85
EVT03,FAC015,2021-07-18,4,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,10.6,34.7,18.1,46.29
EVT03,FAC015,2021-07-19,5,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,27.1,NaN,24.4,46.77
EVT03,FAC015,2021-07-20,6,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,NaN,0.56,69.3,30.4,42.6,24.8,47.31
EVT03,FAC015,2021-07-21,7,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,31.2,43.6,33.8,47.56
EVT03,FAC015,2021-07-22,8,Warehouse,Raised slab,9768.1,3.6,NaN,1.14,NaN,NaN,NaN,35.8,40.4,36.3,47.56
EVT03,FAC015,2021-07-23,9,Warehouse,Raised slab,9768.1,NaN,97.1,1.14,67.0,0.56,NaN,46.4,49.0,46.2,48.44
EVT03,FAC015,2021-07-24,10,Warehouse,Raised slab,9768.1,3.6,97.1,NaN,67.0,0.56,69.3,52.7,59.5,45.9,49.73
EVT03,FAC015,2021-07-25,11,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,NaN,58.0,53.1,50.41
EVT03,FAC015,2021-07-26,12,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,58.8,55.5,55.2,51.39
EVT03,FAC015,2021-07-27,13,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,NaN,62.5,NaN,55.4,51.87
EVT03,FAC015,2021-07-28,14,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,64.7,57.2,65.9,51.87
EVT03,FAC015,2021-07-29,15,Warehouse,Raised slab,NaN,3.6,97.1,1.14,67.0,0.56,NaN,67.1,58.2,68.0,53.11
EVT03,FAC015,2021-07-30,16,Warehouse,NaN,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,67.8,54.5,74.7,53.73
EVT03,FAC015,2021-07-31,17,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,66.7,61.1,75.6,54.61
EVT03,FAC015,2021-08-01,18,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,76.3,58.7,74.2,55.52
EVT03,FAC015,2021-08-02,19,NaN,Raised slab,9768.1,3.6,97.1,NaN,67.0,0.56,69.3,73.1,62.5,80.6,56.71
EVT03,FAC015,2021-08-03,20,Warehouse,NaN,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,67.2,60.9,77.1,58.34
EVT03,FAC015,2021-08-04,21,Warehouse,NaN,9768.1,NaN,97.1,1.14,NaN,0.56,69.3,71.5,67.2,87.6,60.09
EVT03,FAC015,2021-08-05,22,Warehouse,Raised slab,9768.1,NaN,97.1,1.14,67.0,0.56,69.3,72.1,64.8,84.9,61.08
EVT03,FAC015,2021-08-06,23,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,80.0,64.7,88.0,61.76
EVT03,FAC015,2021-08-07,24,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,78.9,63.0,84.9,62.73
EVT03,FAC015,2021-08-08,25,NaN,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,73.0,58.0,92.5,62.95
EVT03,FAC015,2021-08-09,26,Warehouse,Raised slab,NaN,NaN,97.1,1.14,67.0,0.56,69.3,76.8,61.6,90.8,64.37
EVT03,FAC015,2021-08-10,27,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,74.7,55.8,97.1,64.37
EVT03,FAC015,2021-08-11,28,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,NaN,0.56,69.3,77.7,66.0,94.9,65.43
EVT03,FAC015,2021-08-12,29,Warehouse,Raised slab,9768.1,3.6,97.1,NaN,67.0,0.56,69.3,83.4,62.9,91.6,66.33
EVT03,FAC015,2021-08-13,30,Warehouse,Raised slab,9768.1,3.6,97.1,NaN,67.0,0.56,69.3,78.7,62.8,95.0,66.33
EVT03,FAC015,2021-08-14,31,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,82.5,63.0,96.2,67.89
EVT03,FAC015,2021-08-15,32,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,75.7,58.8,NaN,68.13
EVT03,FAC015,2021-08-16,33,Warehouse,Raised slab,9768.1,NaN,97.1,1.14,67.0,0.56,69.3,77.1,66.2,98.9,68.13
EVT03,FAC015,2021-08-17,34,Warehouse,Raised slab,9768.1,3.6,97.1,1.14,67.0,0.56,69.3,74.3,52.9,91.0,68.42
EVT03,FAC016,2021-07-14,0,Office,Raised slab,3166.9,1.81,121.7,NaN,63.7,NaN,53.3,8.6,37.3,10.3,48.27
EVT03,FAC016,2021-07-15,1,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,18.2,43.2,NaN,48.27
EVT03,FAC016,2021-07-16,2,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,14.2,42.4,8.9,49.45
EVT03,FAC016,2021-07-17,3,Office,Raised slab,NaN,1.81,121.7,0.85,63.7,0.49,53.3,18.6,42.2,17.6,49.45
EVT03,FAC016,2021-07-18,4,Office,NaN,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,26.8,47.7,27.3,49.45
EVT03,FAC016,2021-07-19,5,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,22.9,48.2,26.8,49.45
EVT03,FAC016,2021-07-20,6,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,35.0,46.7,25.7,50.28
EVT03,FAC016,2021-07-21,7,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,42.7,46.5,31.2,50.56
EVT03,FAC016,2021-07-22,8,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,40.3,48.6,39.5,50.56
EVT03,FAC016,2021-07-23,9,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,50.7,50.1,40.0,51.69
EVT03,FAC016,2021-07-24,10,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,NaN,56.8,41.2,51.69
EVT03,FAC016,2021-07-25,11,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,51.7,59.0,42.7,51.86
EVT03,FAC016,2021-07-26,12,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,58.0,58.8,54.4,52.5
EVT03,FAC016,2021-07-27,13,NaN,NaN,NaN,1.81,NaN,0.85,63.7,0.49,53.3,61.8,NaN,56.8,53.56
EVT03,FAC016,2021-07-28,14,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,66.9,66.6,NaN,55.26
EVT03,FAC016,2021-07-29,15,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,NaN,NaN,58.6,66.8,65.7,56.36
EVT03,FAC016,2021-07-30,16,Office,Raised slab,3166.9,1.81,121.7,0.85,63.7,0.49,53.3,61.1,65.6,NaN,57.58
